assignment_id,borrower_id,product_id,relationship_manager_id,start_date,end_date
8685,4723,PRD018,1002,2015-01-01,
8686,4723,PRD018,5509,2014-01-01,2014-12-31
8687,4724,PRD007,109,2022-01-01,
8688,4725,PRD008,2420,2016-12-31,
8689,4726,PRD023,1992,2017-12-31,
8690,4726,PRD023,5015,2001-12-31,2017-12-30
8691,4727,PRD008,4850,2020-12-31,
8692,4727,PRD008,4882,2017-12-31,2020-12-30
8693,4728,PRD015,452,2022-01-01,
8694,4728,PRD015,584,2020-12-31,2021-12-31
8695,4729,PRD007,4894,2022-01-01,
8696,4729,PRD007,4251,2020-12-31,2021-12-31
8697,4730,PRD008,3706,2022-01-01,
8698,4730,PRD008,3651,2020-12-31,2021-12-31
8699,4731,PRD015,2572,2011-01-01,
8700,4731,PRD015,2875,2000-01-01,2010-12-31
8701,4732,PRD004,1126,2019-01-01,
8702,4732,PRD004,5286,2017-12-31,2018-12-31
8703,4733,PRD012,542,2022-01-01,
8704,4733,PRD012,1140,2020-12-31,2021-12-31
8705,4734,PRD020,5262,2019-01-01,
8706,4734,PRD020,983,2016-01-01,2018-12-31
8707,4735,PRD010,2844,2022-01-01,
8708,4735,PRD010,3449,2019-01-01,2021-12-31
8709,4736,PRD012,1591,2016-01-01,
8710,4736,PRD012,1560,2015-01-01,2015-12-31
8711,4737,PRD004,4618,2016-12-31,
8712,4737,PRD004,5061,2016-01-01,2016-12-30
8713,4738,PRD007,2286,2015-01-01,
8714,4738,PRD007,1750,2008-12-31,2014-12-31
8715,4739,PRD015,401,2024-01-01,
8716,4740,PRD004,1406,2020-12-31,
8717,4740,PRD004,3452,2017-12-31,2020-12-30
8718,4741,PRD015,2031,2016-12-31,
8719,4741,PRD015,5234,2004-12-31,2016-12-30
8720,4742,PRD004,5581,2023-01-01,
8721,4743,PRD008,2593,2016-12-31,
8722,4743,PRD008,4372,2015-01-01,2016-12-30
8723,4744,PRD004,5043,2022-01-01,
8724,4744,PRD004,538,2020-01-01,2021-12-31
8725,4745,PRD011,5655,2015-01-01,
8726,4745,PRD011,2290,2012-01-01,2014-12-31
8727,4746,PRD019,5644,2023-01-01,
8728,4746,PRD019,1005,2022-01-01,2022-12-31
8729,4747,PRD020,2364,2016-12-31,
8730,4747,PRD020,469,2015-01-01,2016-12-30
8731,4748,PRD007,3947,2016-01-01,
8732,4748,PRD007,3048,2015-01-01,2015-12-31
8733,4749,PRD015,4868,2020-12-31,
8734,4749,PRD015,1619,2020-01-01,2020-12-30
8735,4750,PRD025,2795,2016-01-01,
8736,4750,PRD025,666,2015-01-01,2015-12-31
8737,4751,PRD004,2714,2022-01-01,
8738,4751,PRD004,279,2017-12-31,2021-12-31
8739,4752,PRD006,5225,2020-12-31,
8740,4752,PRD006,5065,2020-01-01,2020-12-30
8741,4753,PRD003,2059,2015-01-01,
8742,4753,PRD003,495,2012-01-01,2014-12-31
8743,4754,PRD004,2695,2024-01-01,
8744,4754,PRD004,4620,2023-01-01,2023-12-31
8745,4755,PRD005,451,2020-12-31,
8746,4755,PRD005,1399,2020-01-01,2020-12-30
8747,4756,PRD007,5096,2024-01-01,
8748,4756,PRD007,5156,2023-01-01,2023-12-31
8749,4757,PRD002,5260,2016-01-01,
8750,4757,PRD002,387,2012-12-31,2015-12-31
8751,4758,PRD010,737,2023-01-01,
8752,4759,PRD004,3903,2023-01-01,
8753,4760,PRD001,964,2015-01-01,
8754,4760,PRD001,2236,2012-01-01,2014-12-31
8755,4761,PRD004,5053,2023-01-01,
8756,4762,PRD003,2156,2016-12-31,
8757,4762,PRD003,5015,2014-01-01,2016-12-30
8758,4763,PRD018,1992,2024-01-01,
8759,4763,PRD018,4952,2023-01-01,2023-12-31
8760,4764,PRD007,1930,2020-01-01,
8761,4764,PRD007,4606,2019-01-01,2019-12-31
8762,4765,PRD010,3617,2023-01-01,
8763,4765,PRD010,661,2019-01-01,2022-12-31
8764,4766,PRD004,3192,2022-01-01,
8765,4767,PRD012,3442,2024-01-01,
8766,4767,PRD012,4625,2023-01-01,2023-12-31
8767,4768,PRD003,4285,2020-12-31,
8768,4768,PRD003,3564,2020-01-01,2020-12-30
8769,4769,PRD011,1171,2022-01-01,
8770,4769,PRD011,4400,2020-12-31,2021-12-31
8771,4770,PRD006,3421,2020-01-01,
8772,4770,PRD006,261,2014-01-01,2019-12-31
8773,4771,PRD004,2672,2020-12-31,
8774,4771,PRD004,2695,2019-01-01,2020-12-30
8775,4772,PRD010,940,2012-12-31,
8776,4772,PRD010,233,2009-12-31,2012-12-30
8777,4773,PRD015,3945,2024-01-01,
8778,4773,PRD015,78,2022-01-01,2023-12-31
8779,4774,PRD001,183,2014-01-01,
8780,4774,PRD001,578,1996-12-31,2013-12-31
8781,4775,PRD023,3795,2016-01-01,
8782,4775,PRD023,920,2012-01-01,2015-12-31
8783,4776,PRD016,3044,2016-01-01,
8784,4776,PRD016,1316,1993-12-31,2015-12-31
8785,4777,PRD007,3839,2016-12-31,
8786,4778,PRD004,3580,2024-01-01,
8787,4778,PRD004,4147,2022-01-01,2023-12-31
8788,4779,PRD006,4530,2015-01-01,
8789,4779,PRD006,5105,2014-01-01,2014-12-31
8790,4780,PRD002,1080,2024-01-01,
8791,4780,PRD002,3264,2023-01-01,2023-12-31
8792,4781,PRD019,3844,2022-01-01,
8793,4781,PRD019,5099,2020-12-31,2021-12-31
8794,4782,PRD004,269,2019-01-01,
8795,4782,PRD004,5738,2014-01-01,2018-12-31
8796,4783,PRD015,5123,2016-12-31,
8797,4783,PRD015,4422,2003-01-01,2016-12-30
8798,4784,PRD004,860,2024-01-01,
8799,4784,PRD004,3936,2023-01-01,2023-12-31
8800,4785,PRD005,1533,2016-12-31,
8801,4785,PRD005,4824,2011-01-01,2016-12-30
8802,4786,PRD007,233,2020-12-31,
8803,4786,PRD007,3870,2019-01-01,2020-12-30
8804,4787,PRD007,5129,2020-01-01,
8805,4787,PRD007,706,2019-01-01,2019-12-31
8806,4788,PRD005,331,2022-01-01,
8807,4788,PRD005,211,2019-01-01,2021-12-31
8808,4789,PRD015,371,2014-01-01,
8809,4789,PRD015,5727,2008-01-01,2013-12-31
8810,4790,PRD004,3033,2022-01-01,
8811,4790,PRD004,5298,2020-12-31,2021-12-31
8812,4791,PRD020,3790,2022-01-01,
8813,4792,PRD007,5662,2020-01-01,
8814,4792,PRD007,4830,2019-01-01,2019-12-31
8815,4793,PRD007,1417,2022-01-01,
8816,4793,PRD007,217,2020-01-01,2021-12-31
8817,4794,PRD010,1833,2022-01-01,
8818,4795,PRD007,4840,2016-12-31,
8819,4795,PRD007,5146,2009-12-31,2016-12-30
8820,4796,PRD005,1129,2022-01-01,
8821,4796,PRD005,2526,2019-01-01,2021-12-31
8822,4797,PRD021,4569,2022-01-01,
8823,4797,PRD021,546,2020-12-31,2021-12-31
8824,4798,PRD008,2581,2022-01-01,
8825,4799,PRD010,3048,2020-12-31,
8826,4799,PRD010,3027,2020-01-01,2020-12-30
8827,4800,PRD003,4059,2016-01-01,
8828,4800,PRD003,4241,2014-01-01,2015-12-31
8829,4801,PRD007,1294,2022-01-01,
8830,4801,PRD007,4992,2020-12-31,2021-12-31
8831,4802,PRD004,1450,2024-01-01,
8832,4802,PRD004,1487,2023-01-01,2023-12-31
8833,4803,PRD022,913,2020-12-31,
8834,4803,PRD022,3703,2019-01-01,2020-12-30
8835,4804,PRD011,1739,2022-01-01,
8836,4804,PRD011,894,2020-12-31,2021-12-31
8837,4805,PRD007,729,2011-01-01,
8838,4805,PRD007,1956,2008-12-31,2010-12-31
8839,4806,PRD018,3032,2024-01-01,
8840,4806,PRD018,741,2000-01-01,2023-12-31
8841,4807,PRD008,1197,2019-01-01,
8842,4807,PRD008,2070,2017-12-31,2018-12-31
8843,4808,PRD013,5417,2016-01-01,
8844,4808,PRD013,236,2015-01-01,2015-12-31
8845,4809,PRD011,1532,2016-12-31,
8846,4810,PRD015,2732,2015-01-01,
8847,4810,PRD015,1480,2012-12-31,2014-12-31
8848,4811,PRD008,3674,2016-01-01,
8849,4811,PRD008,2153,2009-12-31,2015-12-31
8850,4812,PRD020,4156,2016-12-31,
8851,4812,PRD020,545,1991-01-01,2016-12-30
8852,4813,PRD004,2568,2020-12-31,
8853,4813,PRD004,4299,2016-12-31,2020-12-30
8854,4814,PRD014,4247,2022-01-01,
8855,4814,PRD014,1252,2019-01-01,2021-12-31
8856,4815,PRD004,2289,2020-01-01,
8857,4815,PRD004,1315,2019-01-01,2019-12-31
8858,4816,PRD003,5159,2016-01-01,
8859,4816,PRD003,564,2014-01-01,2015-12-31
8860,4817,PRD008,5090,2015-01-01,
8861,4817,PRD008,635,2014-01-01,2014-12-31
8862,4818,PRD010,4191,2022-01-01,
8863,4818,PRD010,5649,2017-12-31,2021-12-31
8864,4819,PRD003,5056,2022-01-01,
8865,4819,PRD003,4754,2020-12-31,2021-12-31
8866,4820,PRD012,1007,2024-01-01,
8867,4820,PRD012,2479,2023-01-01,2023-12-31
8868,4821,PRD023,27,2014-01-01,
8869,4821,PRD023,422,1984-01-01,2013-12-31
8870,4822,PRD004,5349,2022-01-01,
8871,4823,PRD013,977,2016-12-31,
8872,4824,PRD007,4827,2016-12-31,
8873,4824,PRD007,3354,2016-01-01,2016-12-30
8874,4825,PRD002,2187,2016-12-31,
8875,4826,PRD002,3418,2024-01-01,
8876,4826,PRD002,1308,2023-01-01,2023-12-31
8877,4827,PRD007,5052,2024-01-01,
8878,4827,PRD007,1540,2017-12-31,2023-12-31
8879,4828,PRD023,4398,2016-12-31,
8880,4829,PRD010,4597,2022-01-01,
8881,4829,PRD010,1208,2020-12-31,2021-12-31
8882,4830,PRD012,5453,2022-01-01,
8883,4831,PRD012,1958,2024-01-01,
8884,4832,PRD001,4358,2008-01-01,
8885,4832,PRD001,3838,2006-01-01,2007-12-31
8886,4833,PRD004,493,2020-01-01,
8887,4833,PRD004,5362,2019-01-01,2019-12-31
8888,4834,PRD015,1532,2016-01-01,
8889,4834,PRD015,5146,2015-01-01,2015-12-31
8890,4835,PRD008,4414,2016-12-31,
8891,4836,PRD008,544,2016-01-01,
8892,4836,PRD008,4833,2015-01-01,2015-12-31
8893,4837,PRD002,1728,2020-01-01,
8894,4837,PRD002,5419,2017-12-31,2019-12-31
8895,4838,PRD023,4177,2016-12-31,
8896,4838,PRD023,4779,2016-01-01,2016-12-30
8897,4839,PRD002,1512,2022-01-01,
8898,4840,PRD002,1476,2020-12-31,
8899,4840,PRD002,2593,2020-01-01,2020-12-30
8900,4841,PRD012,3961,2022-01-01,
8901,4841,PRD012,4493,2016-01-01,2021-12-31
8902,4842,PRD007,1325,2024-01-01,
8903,4842,PRD007,1703,2014-01-01,2023-12-31
8904,4843,PRD012,1833,2024-01-01,
8905,4843,PRD012,587,2023-01-01,2023-12-31
8906,4844,PRD003,3256,2017-12-31,
8907,4844,PRD003,2539,2015-01-01,2017-12-30
8908,4845,PRD002,3466,2017-12-31,
8909,4845,PRD002,5515,2015-01-01,2017-12-30
8910,4846,PRD007,830,2016-01-01,
8911,4846,PRD007,317,2014-01-01,2015-12-31
8912,4847,PRD018,3514,2024-01-01,
8913,4847,PRD018,498,2023-01-01,2023-12-31
8914,4848,PRD015,2296,2016-12-31,
8915,4848,PRD015,3320,2011-01-01,2016-12-30
8916,4849,PRD004,3187,2020-01-01,
8917,4849,PRD004,1449,2017-12-31,2019-12-31
8918,4850,PRD012,834,2022-01-01,
8919,4851,PRD019,182,2015-01-01,
8920,4851,PRD019,29,1992-12-31,2014-12-31
8921,4852,PRD004,4747,2016-12-31,
8922,4852,PRD004,4335,2016-01-01,2016-12-30
8923,4853,PRD008,3917,2020-12-31,
8924,4853,PRD008,4066,2020-01-01,2020-12-30
8925,4854,PRD012,1635,2016-01-01,
8926,4854,PRD012,2258,2015-01-01,2015-12-31
8927,4855,PRD008,3831,2016-01-01,
8928,4855,PRD008,4231,2015-01-01,2015-12-31
8929,4856,PRD004,4852,2014-01-01,
8930,4856,PRD004,4012,2012-12-31,2013-12-31
8931,4857,PRD020,3066,2009-12-31,
8932,4857,PRD020,2854,2007-01-01,2009-12-30
8933,4858,PRD025,2052,2016-01-01,
8934,4858,PRD025,3641,2015-01-01,2015-12-31
8935,4859,PRD017,5029,2020-12-31,
8936,4859,PRD017,4249,2016-01-01,2020-12-30
8937,4860,PRD012,3029,2023-01-01,
8938,4861,PRD007,1927,2016-12-31,
8939,4861,PRD007,2231,2014-01-01,2016-12-30
8940,4862,PRD017,3965,2015-01-01,
8941,4862,PRD017,4096,2014-01-01,2014-12-31
8942,4863,PRD020,134,2008-12-31,
8943,4863,PRD020,2575,2006-01-01,2008-12-30
8944,4864,PRD015,4147,2009-12-31,
8945,4864,PRD015,4226,2001-12-31,2009-12-30
8946,4865,PRD005,662,2016-12-31,
8947,4866,PRD017,3641,2024-01-01,
8948,4866,PRD017,2979,2014-01-01,2023-12-31
8949,4867,PRD001,5420,2022-01-01,
8950,4868,PRD015,1306,2020-01-01,
8951,4868,PRD015,544,2019-01-01,2019-12-31
8952,4869,PRD007,3568,2020-12-31,
8953,4869,PRD007,347,2020-01-01,2020-12-30
8954,4870,PRD018,4041,2022-01-01,
8955,4870,PRD018,3543,2019-01-01,2021-12-31
8956,4871,PRD008,39,2022-01-01,
8957,4872,PRD015,4470,2016-01-01,
8958,4872,PRD015,2490,2015-01-01,2015-12-31
8959,4873,PRD007,490,2023-01-01,
8960,4873,PRD007,2331,2008-12-31,2022-12-31
8961,4874,PRD024,5473,2024-01-01,
8962,4874,PRD024,1714,2023-01-01,2023-12-31
8963,4875,PRD014,4419,2022-01-01,
8964,4875,PRD014,3851,2020-12-31,2021-12-31
8965,4876,PRD004,4341,2024-01-01,
8966,4876,PRD004,650,2023-01-01,2023-12-31
8967,4877,PRD002,6,2020-01-01,
8968,4877,PRD002,3260,2019-01-01,2019-12-31
8969,4878,PRD007,2367,2022-01-01,
8970,4878,PRD007,1211,2020-01-01,2021-12-31
8971,4879,PRD004,4139,2022-01-01,
8972,4879,PRD004,2442,2020-01-01,2021-12-31
8973,4880,PRD007,3069,2020-01-01,
8974,4880,PRD007,4946,2019-01-01,2019-12-31
8975,4881,PRD025,5441,2007-01-01,
8976,4881,PRD025,360,2004-12-31,2006-12-31
8977,4882,PRD002,2527,2022-01-01,
8978,4882,PRD002,4649,2020-12-31,2021-12-31
8979,4883,PRD023,1856,2024-01-01,
8980,4883,PRD023,2780,2020-01-01,2023-12-31
8981,4884,PRD010,304,2016-12-31,
8982,4884,PRD010,2006,2016-01-01,2016-12-30
8983,4885,PRD016,3854,2016-12-31,
8984,4886,PRD002,5003,2024-01-01,
8985,4887,PRD001,4105,2015-01-01,
8986,4887,PRD001,5103,2003-01-01,2014-12-31
8987,4888,PRD012,4413,2020-12-31,
8988,4888,PRD012,3870,2020-01-01,2020-12-30
8989,4889,PRD017,5493,2024-01-01,
8990,4889,PRD017,5210,2014-01-01,2023-12-31
8991,4890,PRD004,5155,2022-01-01,
8992,4890,PRD004,2759,2020-01-01,2021-12-31
8993,4891,PRD002,4786,2024-01-01,
8994,4891,PRD002,2038,2014-01-01,2023-12-31
8995,4892,PRD008,2877,2022-01-01,
8996,4892,PRD008,3674,2020-12-31,2021-12-31
8997,4893,PRD004,1068,2022-01-01,
8998,4893,PRD004,1132,2019-01-01,2021-12-31
8999,4894,PRD008,4152,2024-01-01,
9000,4894,PRD008,2046,2023-01-01,2023-12-31
9001,4895,PRD007,633,2023-01-01,
9002,4895,PRD007,867,2008-12-31,2022-12-31
9003,4896,PRD003,1159,2020-01-01,
9004,4896,PRD003,7,2017-12-31,2019-12-31
9005,4897,PRD004,5418,2022-01-01,
9006,4897,PRD004,3812,2020-12-31,2021-12-31
9007,4898,PRD004,2556,2020-01-01,
9008,4898,PRD004,2585,2019-01-01,2019-12-31
9009,4899,PRD004,4128,2022-01-01,
9010,4899,PRD004,5400,2020-12-31,2021-12-31
9011,4900,PRD002,129,2024-01-01,
9012,4900,PRD002,1475,2020-12-31,2023-12-31
9013,4901,PRD007,3438,2016-12-31,
9014,4901,PRD007,987,2015-01-01,2016-12-30
9015,4902,PRD007,405,2022-01-01,
9016,4903,PRD002,3004,2020-12-31,
9017,4903,PRD002,369,2019-01-01,2020-12-30
9018,4904,PRD010,1391,2022-01-01,
9019,4904,PRD010,3403,2020-12-31,2021-12-31
9020,4905,PRD015,1278,2016-01-01,
9021,4905,PRD015,3798,2015-01-01,2015-12-31
9022,4906,PRD007,1655,2019-01-01,
9023,4906,PRD007,4567,2017-12-31,2018-12-31
9024,4907,PRD004,3839,2022-01-01,
9025,4907,PRD004,2811,2020-12-31,2021-12-31
9026,4908,PRD007,2687,2020-01-01,
9027,4908,PRD007,2519,2017-12-31,2019-12-31
9028,4909,PRD004,4970,2015-01-01,
9029,4909,PRD004,2984,2014-01-01,2014-12-31
9030,4910,PRD003,4344,2016-01-01,
9031,4910,PRD003,2829,2015-01-01,2015-12-31
9032,4911,PRD004,4651,2017-12-31,
9033,4911,PRD004,3364,2016-12-31,2017-12-30
9034,4912,PRD002,899,2024-01-01,
9035,4912,PRD002,1476,2023-01-01,2023-12-31
9036,4913,PRD008,5626,2020-01-01,
9037,4913,PRD008,5001,2019-01-01,2019-12-31
9038,4914,PRD014,694,2022-01-01,
9039,4914,PRD014,1377,2017-12-31,2021-12-31
9040,4915,PRD023,825,2022-01-01,
9041,4915,PRD023,4457,2020-12-31,2021-12-31
9042,4916,PRD008,4088,2020-01-01,
9043,4916,PRD008,3054,2016-01-01,2019-12-31
9044,4917,PRD006,2013,2020-01-01,
9045,4917,PRD006,5458,2014-01-01,2019-12-31
9046,4918,PRD013,2507,2016-01-01,
9047,4918,PRD013,929,2015-01-01,2015-12-31
9048,4919,PRD017,1634,2016-12-31,
9049,4919,PRD017,1320,2014-01-01,2016-12-30
9050,4920,PRD023,3211,2009-12-31,
9051,4920,PRD023,735,2007-01-01,2009-12-30
9052,4921,PRD004,1669,2022-01-01,
9053,4921,PRD004,4572,2016-12-31,2021-12-31
9054,4922,PRD003,2120,2016-01-01,
9055,4922,PRD003,2611,2012-12-31,2015-12-31
9056,4923,PRD001,5709,2022-01-01,
9057,4923,PRD001,2953,2020-12-31,2021-12-31
9058,4924,PRD022,4285,2016-01-01,
9059,4924,PRD022,1102,2015-01-01,2015-12-31
9060,4925,PRD002,271,2022-01-01,
9061,4925,PRD002,2850,2019-01-01,2021-12-31
9062,4926,PRD020,452,2017-12-31,
9063,4926,PRD020,2474,2008-01-01,2017-12-30
9064,4927,PRD007,326,2020-12-31,
9065,4927,PRD007,3787,2020-01-01,2020-12-30
9066,4928,PRD002,3622,2024-01-01,
9067,4928,PRD002,5060,2023-01-01,2023-12-31
9068,4929,PRD017,2074,2016-12-31,
9069,4929,PRD017,635,2014-01-01,2016-12-30
9070,4930,PRD007,5310,2016-01-01,
9071,4930,PRD007,5077,2015-01-01,2015-12-31
9072,4931,PRD004,3513,2022-01-01,
9073,4931,PRD004,3095,2019-01-01,2021-12-31
9074,4932,PRD006,5515,2014-01-01,
9075,4932,PRD006,679,2008-12-31,2013-12-31
9076,4933,PRD008,1435,2024-01-01,
9077,4933,PRD008,2736,2023-01-01,2023-12-31
9078,4934,PRD019,3108,2022-01-01,
9079,4934,PRD019,3866,2020-12-31,2021-12-31
9080,4935,PRD012,2624,2022-01-01,
9081,4935,PRD012,656,2020-12-31,2021-12-31
9082,4936,PRD007,139,2022-01-01,
9083,4936,PRD007,517,2020-12-31,2021-12-31
9084,4937,PRD009,101,2017-12-31,
9085,4937,PRD009,2112,2014-01-01,2017-12-30
9086,4938,PRD009,3601,2020-01-01,
9087,4938,PRD009,1243,2019-01-01,2019-12-31
9088,4939,PRD002,3205,2024-01-01,
9089,4939,PRD002,2032,2023-01-01,2023-12-31
9090,4940,PRD004,4611,2016-01-01,
9091,4940,PRD004,3188,2014-01-01,2015-12-31
9092,4941,PRD010,3186,2024-01-01,
9093,4942,PRD010,4074,2012-12-31,
9094,4942,PRD010,3510,2011-01-01,2012-12-30
9095,4943,PRD002,2581,2022-01-01,
9096,4943,PRD002,5077,2020-12-31,2021-12-31
9097,4944,PRD015,1165,2016-01-01,
9098,4944,PRD015,758,2015-01-01,2015-12-31
9099,4945,PRD002,5429,2020-01-01,
9100,4945,PRD002,2842,2019-01-01,2019-12-31
9101,4946,PRD007,327,2022-01-01,
9102,4947,PRD003,1588,2016-12-31,
9103,4947,PRD003,1606,2016-01-01,2016-12-30
9104,4948,PRD022,431,2022-01-01,
9105,4948,PRD022,2294,2020-12-31,2021-12-31
9106,4949,PRD002,4002,2016-12-31,
9107,4949,PRD002,1859,2016-01-01,2016-12-30
9108,4950,PRD007,4261,2022-01-01,
9109,4951,PRD022,1339,2016-12-31,
9110,4951,PRD022,4189,2004-01-01,2016-12-30
9111,4952,PRD002,723,2017-12-31,
9112,4952,PRD002,4561,2015-01-01,2017-12-30
9113,4953,PRD002,1890,2024-01-01,
9114,4953,PRD002,3245,2020-12-31,2023-12-31
9115,4954,PRD010,1394,2019-01-01,
9116,4954,PRD010,2036,2017-12-31,2018-12-31
9117,4955,PRD011,4102,2020-12-31,
9118,4955,PRD011,2546,2019-01-01,2020-12-30
9119,4956,PRD002,2475,2016-12-31,
9120,4957,PRD020,4030,2022-01-01,
9121,4958,PRD004,4994,2020-01-01,
9122,4958,PRD004,5394,2019-01-01,2019-12-31
9123,4959,PRD004,5561,2022-01-01,
9124,4960,PRD005,2855,2022-01-01,
9125,4961,PRD002,4489,2024-01-01,
9126,4961,PRD002,5707,2023-01-01,2023-12-31
9127,4962,PRD002,1722,2020-12-31,
9128,4962,PRD002,3951,2017-12-31,2020-12-30
9129,4963,PRD002,4105,2022-01-01,
9130,4963,PRD002,5057,2020-01-01,2021-12-31
9131,4964,PRD004,4822,2022-01-01,
9132,4964,PRD004,1933,2016-12-31,2021-12-31
9133,4965,PRD025,4745,2022-01-01,
9134,4965,PRD025,687,2001-12-31,2021-12-31
9135,4966,PRD004,3528,2022-01-01,
9136,4966,PRD004,530,2020-01-01,2021-12-31
9137,4967,PRD014,303,2023-01-01,
9138,4967,PRD014,4913,2019-01-01,2022-12-31
9139,4968,PRD004,2322,2024-01-01,
9140,4968,PRD004,4995,2023-01-01,2023-12-31
9141,4969,PRD006,234,2020-01-01,
9142,4969,PRD006,1048,2014-01-01,2019-12-31
9143,4970,PRD007,5531,2016-12-31,
9144,4971,PRD007,1892,2016-12-31,
9145,4971,PRD007,4295,2006-01-01,2016-12-30
9146,4972,PRD019,3049,2015-01-01,
9147,4972,PRD019,1887,1992-12-31,2014-12-31
9148,4973,PRD002,3686,2022-01-01,
9149,4973,PRD002,1073,2020-12-31,2021-12-31
9150,4974,PRD015,4651,2016-01-01,
9151,4974,PRD015,4948,2014-01-01,2015-12-31
9152,4975,PRD002,5316,2020-12-31,
9153,4975,PRD002,3595,2020-01-01,2020-12-30
9154,4976,PRD007,563,2016-12-31,
9155,4976,PRD007,3677,2016-01-01,2016-12-30
9156,4977,PRD020,3734,2015-01-01,
9157,4977,PRD020,2270,2014-01-01,2014-12-31
9158,4978,PRD020,5690,2017-12-31,
9159,4978,PRD020,3658,2003-01-01,2017-12-30
9160,4979,PRD007,5268,2020-01-01,
9161,4979,PRD007,3684,2019-01-01,2019-12-31
9162,4980,PRD001,4886,2024-01-01,
9163,4980,PRD001,2801,2019-01-01,2023-12-31
9164,4981,PRD017,3294,2022-01-01,
9165,4982,PRD008,392,2024-01-01,
9166,4982,PRD008,2562,2023-01-01,2023-12-31
9167,4983,PRD002,5333,2022-01-01,
9168,4984,PRD004,642,2016-12-31,
9169,4984,PRD004,3443,2014-01-01,2016-12-30
9170,4985,PRD007,3450,2024-01-01,
9171,4985,PRD007,5008,2015-01-01,2023-12-31
9172,4986,PRD005,993,2016-12-31,
9173,4986,PRD005,3094,2011-01-01,2016-12-30
9174,4987,PRD006,755,2016-12-31,
9175,4987,PRD006,239,2016-01-01,2016-12-30
9176,4988,PRD007,5246,2022-01-01,
9177,4988,PRD007,2733,2017-12-31,2021-12-31
9178,4989,PRD004,3225,2022-01-01,
9179,4990,PRD023,101,2017-12-31,
9180,4990,PRD023,5558,2001-12-31,2017-12-30
9181,4991,PRD004,3327,2022-01-01,
9182,4992,PRD004,2475,2020-01-01,
9183,4992,PRD004,1288,2019-01-01,2019-12-31
9184,4993,PRD007,60,2022-01-01,
9185,4994,PRD006,5239,2024-01-01,
9186,4994,PRD006,893,2023-01-01,2023-12-31
9187,4995,PRD015,3561,2014-01-01,
9188,4995,PRD015,1351,2012-12-31,2013-12-31
9189,4996,PRD012,2293,2020-01-01,
9190,4996,PRD012,2288,2016-12-31,2019-12-31
9191,4997,PRD010,528,2019-01-01,
9192,4997,PRD010,782,2017-12-31,2018-12-31
9193,4998,PRD009,929,2022-01-01,
9194,4998,PRD009,4916,2019-01-01,2021-12-31
9195,4999,PRD002,2533,2016-12-31,
9196,5000,PRD004,1283,2022-01-01,
9197,5000,PRD004,4180,2019-01-01,2021-12-31
9198,5001,PRD004,5480,2019-01-01,
9199,5001,PRD004,4001,2014-01-01,2018-12-31
9200,5002,PRD007,4295,2019-01-01,
9201,5002,PRD007,1780,2016-12-31,2018-12-31
9202,5003,PRD005,4275,2017-12-31,
9203,5003,PRD005,2644,2012-01-01,2017-12-30
9204,5004,PRD003,2028,2024-01-01,
9205,5004,PRD003,3953,2023-01-01,2023-12-31
9206,5005,PRD007,4573,2016-12-31,
9207,5005,PRD007,2449,2016-01-01,2016-12-30
9208,5006,PRD002,1787,2020-12-31,
9209,5006,PRD002,3506,2019-01-01,2020-12-30
9210,5007,PRD010,2037,2022-01-01,
9211,5007,PRD010,805,2019-01-01,2021-12-31
9212,5008,PRD004,439,2023-01-01,
9213,5008,PRD004,80,2020-12-31,2022-12-31
9214,5009,PRD004,266,2020-01-01,
9215,5009,PRD004,2785,2016-01-01,2019-12-31
9216,5010,PRD004,2715,2016-12-31,
9217,5010,PRD004,3694,2016-01-01,2016-12-30
9218,5011,PRD016,5343,2023-01-01,
9219,5011,PRD016,290,2016-12-31,2022-12-31
9220,5012,PRD004,857,2024-01-01,
9221,5012,PRD004,5328,2023-01-01,2023-12-31
9222,5013,PRD005,5468,2016-01-01,
9223,5013,PRD005,378,2015-01-01,2015-12-31
9224,5014,PRD007,3886,2016-01-01,
9225,5014,PRD007,1197,2012-12-31,2015-12-31
9226,5015,PRD007,1287,2022-01-01,
9227,5016,PRD002,937,2022-01-01,
9228,5017,PRD002,5001,2024-01-01,
9229,5017,PRD002,3110,2023-01-01,2023-12-31
9230,5018,PRD007,2191,2022-01-01,
9231,5019,PRD001,1825,2024-01-01,
9232,5019,PRD001,1800,2023-01-01,2023-12-31
9233,5020,PRD007,2787,2016-12-31,
9234,5020,PRD007,2851,2016-01-01,2016-12-30
9235,5021,PRD004,1286,2024-01-01,
9236,5021,PRD004,4658,2023-01-01,2023-12-31
9237,5022,PRD015,2152,2016-12-31,
9238,5022,PRD015,3496,2014-01-01,2016-12-30
9239,5023,PRD005,1425,2016-12-31,
9240,5023,PRD005,3308,2012-12-31,2016-12-30
9241,5024,PRD008,1919,2022-01-01,
9242,5024,PRD008,5422,2015-01-01,2021-12-31
9243,5025,PRD020,4491,2016-01-01,
9244,5025,PRD020,42,2014-01-01,2015-12-31
9245,5026,PRD018,3411,2022-01-01,
9246,5026,PRD018,2964,2019-01-01,2021-12-31
9247,5027,PRD002,5314,2020-12-31,
9248,5027,PRD002,160,2020-01-01,2020-12-30
9249,5028,PRD004,5332,2024-01-01,
9250,5028,PRD004,5112,2023-01-01,2023-12-31
9251,5029,PRD010,2895,2024-01-01,
9252,5029,PRD010,790,2017-12-31,2023-12-31
