snapshot_id,borrower_id,snapshot_date,monthly_income_usd,daily_income_usd,hourly_income_usd,monthly_gross_usd,income_growth_pct,collateral_score,secondary_income_flag
11996,4736,2023-11-06,4178.4,585.0,44.0,19788.0,15.0,2,No
11997,4736,2022-11-06,3633.39,579.72,42.88,19788.0,10.78,2,No
11998,4736,2021-11-06,3279.83,557.12,48.35,19788.0,12.06,1,No
11999,4737,2023-08-09,2909.0,1392.0,56.0,23159.0,11.0,0,Yes
12000,4737,2022-08-09,2620.72,1430.8,64.19,23159.0,14.93,0,Yes
12001,4737,2021-08-09,2280.28,1509.86,61.25,23159.0,13.59,0,Yes
12002,4738,2023-10-29,4599.0,790.0,40.0,7815.0,23.0,0,Yes
12003,4738,2022-10-29,3739.02,878.77,34.71,7815.0,17.63,0,Yes
12004,4738,2021-10-29,3178.63,708.49,45.64,7815.0,17.91,0,Yes
12005,4739,2023-09-12,8564.0,211.0,74.0,10092.0,20.0,0,Yes
12006,4740,2023-08-12,3523.2,355.0,41.8,6161.0,22.0,2,No
12007,4740,2022-08-12,2887.87,339.83,43.36,6161.0,12.7,2,No
12008,4740,2021-08-12,2562.44,398.47,38.52,6161.0,16.36,1,No
12009,4741,2023-10-10,10638.0,1052.0,62.7,16840.0,12.0,0,No
12010,4741,2022-10-10,9498.21,1013.52,62.49,16840.0,14.18,0,No
12011,4741,2021-10-10,8318.63,1046.37,64.48,16840.0,14.43,0,No
12012,4742,2023-09-25,4340.4,1469.0,38.5,25063.0,14.0,1,Yes
12013,4743,2023-08-04,4724.0,426.0,42.0,17000.0,13.0,1,No
12014,4743,2022-08-04,4180.53,384.46,39.78,17000.0,16.62,1,No
12015,4743,2021-08-04,3584.75,458.03,41.56,17000.0,9.89,0,No
12016,4744,2023-08-21,2127.0,1283.0,90.0,5561.0,12.0,0,Yes
12017,4744,2022-08-21,1899.11,1414.45,89.37,5561.0,12.82,0,Yes
12018,4744,2021-08-21,1683.31,1190.15,86.31,5561.0,14.94,0,Yes
12019,4745,2023-09-14,17130.0,102.0,79.2,20206.0,18.0,0,No
12020,4745,2022-09-14,14516.95,100.55,85.51,20206.0,13.16,0,No
12021,4745,2021-09-14,12828.69,97.58,84.41,20206.0,17.73,0,No
12022,4746,2023-09-17,23193.6,734.0,50.6,14218.0,17.0,1,Yes
12023,4746,2022-09-17,19823.59,832.9,50.88,14218.0,16.78,1,Yes
12024,4747,2023-10-26,9186.0,950.0,102.3,8039.0,17.0,3,No
12025,4747,2022-10-26,7851.28,899.59,109.06,8039.0,19.83,3,No
12026,4747,2021-10-26,6552.02,994.09,116.05,8039.0,13.73,2,No
12027,4748,2023-11-20,6932.0,1188.0,45.0,24406.0,13.0,1,No
12028,4748,2022-11-20,6134.51,1300.75,43.18,24406.0,17.07,1,No
12029,4748,2021-11-20,5240.04,1046.95,50.74,24406.0,16.19,0,No
12030,4749,2023-09-13,11532.0,371.0,88.0,3840.0,13.0,1,No
12031,4749,2022-09-13,10205.31,368.36,81.39,3840.0,17.36,1,No
12032,4749,2021-09-13,8695.73,341.2,97.63,3840.0,8.75,0,No
12033,4750,2023-08-07,15744.0,174.0,61.6,11879.0,17.0,1,No
12034,4750,2022-08-07,13456.41,186.32,61.5,11879.0,14.28,1,No
12035,4750,2021-08-07,11774.95,149.84,59.17,11879.0,14.61,0,No
12036,4751,2023-07-19,3298.0,334.0,80.0,15053.0,12.0,2,Yes
12037,4751,2022-07-19,2944.64,344.87,72.85,15053.0,10.09,2,Yes
12038,4751,2021-07-19,2674.76,357.57,91.82,15053.0,16.59,1,Yes
12039,4752,2023-10-06,2272.0,507.0,97.0,24812.0,14.0,0,No
12040,4752,2022-10-06,1992.98,480.17,84.21,24812.0,12.59,0,No
12041,4752,2021-10-06,1770.12,546.46,91.76,24812.0,17.53,0,No
12042,4753,2023-11-19,5880.0,405.0,102.3,2721.0,24.0,1,No
12043,4753,2022-11-19,4741.94,420.26,109.87,2721.0,12.49,1,No
12044,4753,2021-11-19,4215.43,453.59,98.52,2721.0,14.88,0,No
12045,4754,2023-10-11,3547.2,827.0,78.1,15178.0,13.0,0,No
12046,4755,2023-07-17,13549.0,1217.0,60.0,24001.0,12.0,1,No
12047,4755,2022-07-17,12097.32,1123.61,62.23,24001.0,15.78,1,No
12048,4755,2021-07-17,10448.54,1357.83,53.49,24001.0,15.69,0,No
12049,4756,2023-08-09,6653.0,845.0,45.0,15276.0,15.0,0,No
12050,4757,2023-11-19,2519.0,938.0,79.0,12287.0,21.0,0,No
12051,4757,2022-11-19,2081.82,886.45,88.02,12287.0,13.39,0,No
12052,4757,2021-11-19,1835.98,892.2,78.3,12287.0,13.3,0,No
12053,4758,2023-10-29,6540.0,755.0,97.0,19394.0,19.0,0,No
12054,4759,2023-08-21,2501.0,1082.0,87.0,18775.0,17.0,0,No
12055,4760,2023-10-14,17465.0,406.0,52.0,15596.0,12.0,1,No
12056,4760,2022-10-14,15593.75,346.02,54.18,15596.0,15.35,1,No
12057,4760,2021-10-14,13518.64,443.04,59.2,15596.0,17.95,0,No
12058,4761,2023-10-26,3617.0,1469.0,35.0,25063.0,14.0,1,Yes
12059,4762,2023-08-06,5130.0,279.0,61.0,24907.0,23.0,1,No
12060,4762,2022-08-06,4170.73,246.37,61.46,24907.0,10.89,1,No
12061,4762,2021-08-06,3761.14,293.37,65.99,24907.0,15.15,0,No
12062,4763,2023-07-25,23197.2,264.0,64.9,19519.0,16.0,1,Yes
12063,4764,2023-08-28,4393.0,337.0,54.0,26841.0,21.0,1,No
12064,4764,2022-08-28,3630.58,333.23,57.82,26841.0,15.8,1,No
12065,4764,2021-08-28,3135.21,335.12,57.62,26841.0,9.8,0,No
12066,4765,2023-10-08,7370.4,970.0,105.6,7360.0,11.0,0,No
12067,4765,2022-10-08,6640.0,831.65,111.45,7360.0,16.33,0,No
12068,4765,2021-10-08,5707.9,924.76,121.24,7360.0,12.7,0,No
12069,4766,2023-08-11,3007.2,1258.0,44.0,13301.0,13.0,0,No
12070,4766,2022-08-11,2661.24,1331.62,42.85,13301.0,17.52,0,No
12071,4767,2023-11-08,2851.0,350.0,34.0,9150.0,13.0,0,Yes
12072,4768,2023-07-09,6492.0,557.0,38.5,11189.0,17.0,1,Yes
12073,4768,2022-07-09,5548.72,505.07,34.14,11189.0,19.91,1,Yes
12074,4768,2021-07-09,4627.4,575.5,34.79,11189.0,13.72,0,Yes
12075,4769,2023-09-22,20256.0,1322.0,47.3,22422.0,11.0,0,Yes
12076,4769,2022-09-22,18248.65,1438.67,53.87,22422.0,10.9,0,Yes
12077,4770,2023-10-06,4883.0,1089.0,79.0,22845.0,18.0,1,No
12078,4770,2022-10-06,4138.14,1171.87,67.17,22845.0,11.39,1,No
12079,4770,2021-10-06,3715.0,1232.43,90.82,22845.0,11.92,0,No
12080,4771,2023-09-04,2782.0,642.0,76.0,21412.0,22.0,1,No
12081,4771,2022-09-04,2280.33,657.36,84.38,21412.0,12.41,1,No
12082,4771,2021-09-04,2028.58,563.96,76.04,21412.0,10.75,0,No
12083,4772,2023-08-30,6687.0,404.0,98.0,6163.0,11.0,0,No
12084,4772,2022-08-30,6024.32,445.61,101.32,6163.0,12.78,0,No
12085,4772,2021-08-30,5341.66,381.98,109.69,6163.0,16.88,0,No
12086,4773,2023-10-02,8498.4,1206.0,88.0,11591.0,16.0,0,Yes
12087,4773,2022-10-02,7326.21,1302.17,76.15,11591.0,10.86,0,Yes
12088,4774,2023-10-04,20455.2,1099.0,96.8,9314.0,15.0,1,No
12089,4774,2022-10-04,17787.13,1008.22,88.18,9314.0,13.47,1,No
12090,4774,2021-10-04,15675.62,1235.78,96.95,9314.0,12.31,0,No
12091,4775,2023-10-15,9985.2,1383.0,99.0,25949.0,13.0,1,Yes
12092,4775,2022-10-15,8836.46,1301.17,102.34,25949.0,13.26,1,Yes
12093,4775,2021-10-15,7801.92,1303.49,97.42,25949.0,16.13,0,Yes
12094,4776,2023-07-16,11245.0,1234.0,41.0,20689.0,15.0,1,Yes
12095,4776,2022-07-16,9778.26,1182.28,36.08,20689.0,19.51,1,Yes
12096,4776,2021-07-16,8181.96,1355.54,41.05,20689.0,15.14,0,Yes
12097,4777,2023-10-28,7375.2,750.0,104.5,15480.0,13.0,1,No
12098,4777,2022-10-28,6526.73,670.75,112.0,15480.0,10.92,1,No
12099,4777,2021-10-28,5884.17,720.0,105.27,15480.0,9.73,0,No
12100,4778,2023-07-17,2293.0,813.0,61.0,3020.0,16.0,1,Yes
12101,4778,2022-07-17,1976.72,821.84,58.91,3020.0,14.08,1,Yes
12102,4779,2023-10-10,4088.4,750.0,50.6,25348.0,17.0,2,No
12103,4779,2022-10-10,3494.36,724.49,53.41,25348.0,12.98,2,No
12104,4779,2021-10-10,3092.9,755.37,56.27,25348.0,13.38,1,No
12105,4780,2023-10-10,2935.0,1123.0,96.0,7324.0,13.0,2,Yes
12106,4781,2023-11-27,21960.0,1482.0,46.2,16375.0,11.0,1,No
12107,4781,2022-11-27,19783.78,1638.07,46.82,16375.0,15.77,1,No
12108,4782,2023-10-18,2011.0,1117.0,72.0,19982.0,13.0,1,No
12109,4782,2022-10-18,1779.65,1214.66,75.02,19982.0,15.21,1,No
12110,4782,2021-10-18,1544.7,1081.83,81.35,19982.0,14.64,0,No
12111,4783,2023-08-24,10231.0,531.0,56.0,20364.0,14.0,0,No
12112,4783,2022-08-24,8974.56,514.53,51.7,20364.0,12.09,0,No
12113,4783,2021-08-24,8006.57,587.06,52.53,20364.0,8.42,0,No
12114,4784,2023-08-04,4065.6,318.0,86.9,21777.0,17.0,1,Yes
12115,4785,2023-10-23,13348.0,1396.0,83.0,14842.0,13.0,1,No
12116,4785,2022-10-23,11812.39,1591.77,74.34,14842.0,17.44,1,No
12117,4785,2021-10-23,10058.23,1508.86,76.42,14842.0,10.07,0,No
12118,4786,2023-08-21,6272.0,703.0,66.0,7428.0,20.0,2,No
12119,4786,2022-08-21,5226.67,607.91,72.44,7428.0,13.12,2,No
12120,4786,2021-08-21,4620.46,657.44,73.65,7428.0,13.0,1,No
12121,4787,2023-07-09,7492.8,462.0,74.8,7824.0,17.0,0,No
12122,4787,2022-07-09,6404.1,405.22,81.69,7824.0,10.81,0,No
12123,4787,2021-07-09,5779.35,425.9,82.73,7824.0,15.07,0,No
12124,4788,2023-11-24,13664.0,397.0,30.0,25258.0,13.0,0,No
12125,4788,2022-11-24,12092.04,348.77,31.92,25258.0,12.29,0,No
12126,4788,2021-11-24,10768.58,419.59,28.99,25258.0,10.35,0,No
12127,4789,2023-08-28,10609.0,119.0,76.0,9647.0,12.0,2,No
12128,4789,2022-08-28,9472.32,136.3,86.74,9647.0,14.32,2,No
12129,4789,2021-08-28,8285.8,119.86,72.87,9647.0,11.18,1,No
12130,4790,2023-11-14,2194.0,664.0,79.0,5868.0,13.0,1,No
12131,4790,2022-11-14,1941.59,564.93,82.22,5868.0,12.9,1,No
12132,4791,2023-08-08,11234.4,200.0,66.0,19944.0,11.0,0,No
12133,4791,2022-08-08,10121.08,225.59,74.94,19944.0,16.15,0,No
12134,4792,2023-10-25,7618.8,210.0,80.3,22107.0,13.0,1,Yes
12135,4792,2022-10-25,6742.3,214.72,70.08,22107.0,11.63,1,Yes
12136,4792,2021-10-25,6039.86,231.26,83.52,22107.0,13.11,0,Yes
12137,4793,2023-07-21,4707.0,1474.0,60.0,23914.0,12.0,0,No
12138,4793,2022-07-21,4202.68,1268.99,64.16,23914.0,14.27,0,No
12139,4793,2021-07-21,3677.85,1595.22,64.45,23914.0,15.4,0,No
12140,4794,2023-11-17,4882.8,1142.0,79.2,8841.0,18.0,0,Yes
12141,4794,2022-11-17,4137.97,1104.13,67.47,8841.0,11.83,0,Yes
12142,4795,2023-08-17,8381.0,238.0,34.0,7507.0,20.0,0,No
12143,4795,2022-08-17,6984.17,247.79,33.41,7507.0,15.91,0,No
12144,4795,2021-08-17,6025.51,246.03,32.32,7507.0,13.11,0,No
12145,4796,2023-11-05,16323.6,728.0,88.0,11677.0,18.0,2,Yes
12146,4796,2022-11-05,13833.56,775.84,98.33,11677.0,19.09,2,Yes
12147,4796,2021-11-05,11616.05,648.09,83.04,11677.0,8.73,1,Yes
12148,4797,2023-11-26,9950.0,988.0,43.0,11533.0,15.0,3,Yes
12149,4797,2022-11-26,8652.17,1025.49,43.59,11533.0,14.16,3,Yes
12150,4798,2023-09-20,4298.0,472.0,60.0,9679.0,19.0,1,No
12151,4798,2022-09-20,3611.76,467.84,67.74,9679.0,13.19,1,No
12152,4799,2023-10-26,7545.6,471.0,49.5,4284.0,15.0,1,No
12153,4799,2022-10-26,6561.39,461.19,42.91,4284.0,19.09,1,No
12154,4799,2021-10-26,5509.61,425.46,52.22,4284.0,9.53,0,No
12155,4800,2023-10-09,6003.6,1125.0,52.8,5771.0,21.0,0,No
12156,4800,2022-10-09,4961.65,1149.38,50.37,5771.0,17.74,0,No
12157,4800,2021-10-09,4214.08,1206.86,58.3,5771.0,8.14,0,No
12158,4801,2023-11-13,6883.2,1251.0,35.2,3987.0,19.0,1,No
12159,4801,2022-11-13,5784.2,1304.38,30.08,3987.0,18.0,1,No
12160,4802,2023-08-06,3057.0,268.0,92.0,20471.0,13.0,1,Yes
12161,4803,2023-10-20,13247.0,322.0,59.0,9731.0,11.0,1,Yes
12162,4803,2022-10-20,11934.23,309.91,53.14,9731.0,16.17,1,Yes
12163,4803,2021-10-20,10273.08,337.57,50.6,9731.0,11.46,0,Yes
12164,4804,2023-11-25,19706.4,182.0,102.3,8847.0,11.0,0,No
12165,4804,2022-11-25,17753.51,178.38,89.85,8847.0,18.41,0,No
12166,4805,2023-07-17,4440.0,1321.0,86.0,7636.0,15.0,2,No
12167,4805,2022-07-17,3860.87,1491.45,90.05,7636.0,13.4,2,No
12168,4805,2021-07-17,3404.65,1430.46,85.99,7636.0,8.81,1,No
12169,4806,2023-08-08,23042.4,252.0,77.0,15970.0,11.0,1,No
12170,4806,2022-08-08,20758.92,238.15,71.35,15970.0,15.75,1,No
12171,4806,2021-08-08,17934.27,275.46,69.39,15970.0,17.19,0,No
12172,4807,2023-07-14,7798.8,1195.0,104.5,22656.0,13.0,0,No
12173,4807,2022-07-14,6901.59,1120.69,112.6,22656.0,16.95,0,No
12174,4807,2021-07-14,5901.32,1079.48,89.01,22656.0,15.83,0,No
12175,4808,2023-07-26,4248.0,728.0,39.6,7018.0,21.0,1,No
12176,4808,2022-07-26,3510.74,815.46,34.52,7018.0,19.58,1,No
12177,4808,2021-07-26,2935.9,790.49,35.81,7018.0,13.09,0,No
12178,4809,2023-09-03,14732.0,1136.0,81.0,12414.0,13.0,2,No
12179,4809,2022-09-03,13037.17,1253.49,90.06,12414.0,11.39,2,No
12180,4809,2021-09-03,11704.07,1152.2,71.77,12414.0,16.15,1,No
12181,4810,2023-08-18,8020.0,1232.0,96.0,5100.0,15.0,2,No
12182,4810,2022-08-18,6973.91,1108.64,109.39,5100.0,16.07,2,No
12183,4810,2021-08-18,6008.37,1361.74,103.47,5100.0,12.77,1,No
12184,4811,2023-10-05,7768.8,977.0,61.6,9961.0,13.0,1,No
12185,4811,2022-10-05,6875.04,870.27,66.22,9961.0,19.87,1,No
12186,4811,2021-10-05,5735.42,1006.35,56.64,9961.0,14.01,0,No
12187,4812,2023-10-02,10169.0,607.0,78.0,14618.0,16.0,1,No
12188,4812,2022-10-02,8766.38,664.97,82.4,14618.0,10.54,1,No
12189,4812,2021-10-02,7930.5,546.68,67.37,14618.0,15.56,0,No
12190,4813,2023-07-31,2768.0,1303.0,62.0,8416.0,12.0,1,No
12191,4813,2022-07-31,2471.43,1262.91,55.53,8416.0,12.51,1,No
12192,4813,2021-07-31,2196.63,1487.96,63.14,8416.0,13.06,0,No
12193,4814,2023-09-21,2571.6,1041.0,39.6,25527.0,13.0,1,No
12194,4814,2022-09-21,2275.75,1121.79,44.73,25527.0,12.96,1,No
12195,4814,2021-09-21,2014.65,1188.69,41.73,25527.0,10.32,0,No
12196,4815,2023-08-24,3530.4,1240.0,69.3,12154.0,19.0,1,No
12197,4815,2022-08-24,2966.72,1132.3,71.05,12154.0,13.55,1,No
12198,4815,2021-08-24,2612.7,1152.96,76.43,12154.0,13.62,0,No
12199,4816,2023-09-02,6930.0,1275.0,70.4,11934.0,13.0,2,No
12200,4816,2022-09-02,6132.74,1091.08,64.59,11934.0,17.37,2,No
12201,4816,2021-09-02,5225.14,1093.81,68.52,11934.0,10.55,1,No
12202,4817,2023-11-08,9547.0,1069.0,45.0,14074.0,17.0,0,No
12203,4817,2022-11-08,8159.83,1040.61,41.57,14074.0,12.87,0,No
12204,4817,2021-11-08,7229.4,949.71,47.01,14074.0,13.15,0,No
12205,4818,2023-11-27,7756.0,618.0,45.0,22266.0,17.0,0,No
12206,4818,2022-11-27,6629.06,535.91,49.45,22266.0,13.33,0,No
12207,4818,2021-11-27,5849.34,699.09,45.15,22266.0,12.96,0,No
12208,4819,2023-11-05,6545.0,916.0,82.0,23016.0,13.0,0,Yes
12209,4819,2022-11-05,5792.04,786.22,77.45,23016.0,13.35,0,Yes
12210,4820,2023-07-13,2121.0,419.0,37.0,9947.0,13.0,0,Yes
12211,4821,2023-10-31,10312.0,147.0,94.0,3465.0,12.0,1,No
12212,4821,2022-10-31,9207.14,145.53,84.71,3465.0,19.11,1,No
12213,4821,2021-10-31,7729.95,127.57,81.37,3465.0,10.53,0,No
12214,4822,2023-09-28,2889.0,1280.0,64.0,26897.0,11.0,2,No
12215,4822,2022-09-28,2602.7,1353.3,65.31,26897.0,14.71,2,No
12216,4823,2023-11-14,2767.2,1436.0,37.4,16047.0,20.0,1,Yes
12217,4823,2022-11-14,2306.0,1429.29,34.61,16047.0,14.72,1,Yes
12218,4823,2021-11-14,2010.11,1528.3,32.12,16047.0,15.1,0,Yes
12219,4824,2023-09-02,6355.2,933.0,62.7,20156.0,17.0,1,No
12220,4824,2022-09-02,5431.79,983.27,62.78,20156.0,13.94,1,No
12221,4824,2021-09-02,4767.24,870.59,71.13,20156.0,11.96,0,No
12222,4825,2023-07-31,3052.8,1096.0,67.1,7102.0,18.0,1,No
12223,4825,2022-07-31,2587.12,1089.05,72.75,7102.0,17.54,1,No
12224,4825,2021-07-31,2201.05,1128.51,65.18,7102.0,17.46,0,No
12225,4826,2023-08-11,2877.6,1294.0,86.9,15999.0,17.0,0,Yes
12226,4827,2023-10-29,6673.2,1176.0,68.2,3487.0,14.0,1,No
12227,4827,2022-10-29,5853.68,1133.12,59.16,3487.0,12.19,1,No
12228,4827,2021-10-29,5217.65,1102.68,76.01,3487.0,12.7,0,No
12229,4828,2023-11-06,11989.2,613.0,46.2,21457.0,15.0,1,No
12230,4828,2022-11-06,10425.39,623.73,46.8,21457.0,11.48,1,No
12231,4828,2021-11-06,9351.8,556.54,46.43,21457.0,10.11,0,No
12232,4829,2023-10-24,6416.4,1351.0,88.0,7419.0,14.0,2,No
12233,4829,2022-10-24,5628.42,1495.93,95.67,7419.0,13.56,2,No
12234,4830,2023-07-06,2787.6,769.0,59.4,17205.0,14.0,0,Yes
12235,4830,2022-07-06,2445.26,654.75,54.34,17205.0,16.25,0,Yes
12236,4831,2023-09-30,2010.0,528.0,55.0,26820.0,19.0,0,Yes
12237,4832,2023-08-31,16595.0,1276.0,91.0,5626.0,16.0,1,No
12238,4832,2022-08-31,14306.03,1091.57,88.16,5626.0,11.17,1,No
12239,4832,2021-08-31,12868.61,1380.95,86.32,5626.0,17.74,0,No
12240,4833,2023-08-29,3158.4,438.0,82.5,23910.0,14.0,0,No
12241,4833,2022-08-29,2770.53,492.93,80.49,23910.0,11.32,0,No
12242,4833,2021-08-29,2488.79,410.36,83.96,23910.0,8.51,0,No
12243,4834,2023-11-07,10056.0,536.0,90.2,21708.0,14.0,2,Yes
12244,4834,2022-11-07,8821.05,519.98,90.83,21708.0,14.27,2,Yes
12245,4834,2021-11-07,7719.48,529.56,80.71,21708.0,16.34,1,Yes
12246,4835,2023-07-14,5206.0,772.0,77.0,4973.0,17.0,2,No
12247,4835,2022-07-14,4449.57,734.55,76.71,4973.0,10.67,2,No
12248,4835,2021-07-14,4020.58,861.49,69.07,4973.0,16.3,1,No
12249,4836,2023-07-24,5906.0,556.0,93.0,23888.0,13.0,2,No
12250,4836,2022-07-24,5226.55,574.89,79.37,23888.0,12.3,2,No
12251,4836,2021-07-24,4654.09,632.11,100.33,23888.0,11.58,1,No
12252,4837,2023-08-31,4876.0,990.0,87.0,5855.0,12.0,1,No
12253,4837,2022-08-31,4353.57,1048.86,96.12,5855.0,11.36,1,No
12254,4837,2021-08-31,3909.46,853.9,91.01,5855.0,17.82,0,No
12255,4838,2023-10-15,7632.0,1276.0,72.0,14295.0,12.0,0,Yes
12256,4838,2022-10-15,6814.29,1393.06,79.27,14295.0,11.81,0,Yes
12257,4838,2021-10-15,6094.52,1421.34,67.47,14295.0,16.65,0,Yes
12258,4839,2023-11-09,4466.4,523.0,103.4,21081.0,13.0,1,Yes
12259,4839,2022-11-09,3952.57,541.73,106.58,21081.0,10.84,1,Yes
12260,4840,2023-09-16,4089.6,587.0,41.8,6705.0,13.0,3,No
12261,4840,2022-09-16,3619.12,556.89,44.65,6705.0,14.55,3,No
12262,4840,2021-09-16,3159.42,534.47,46.43,6705.0,12.5,2,No
12263,4841,2023-08-06,3094.8,204.0,34.1,2912.0,18.0,2,Yes
12264,4841,2022-08-06,2622.71,219.96,38.73,2912.0,10.37,2,Yes
12265,4841,2021-08-06,2376.29,175.84,39.04,2912.0,12.59,1,Yes
12266,4842,2023-11-15,5024.4,991.0,47.3,3356.0,13.0,1,Yes
12267,4842,2022-11-15,4446.37,950.74,51.44,3356.0,16.03,1,Yes
12268,4842,2021-11-15,3832.09,1132.71,44.98,3356.0,12.79,0,Yes
12269,4843,2023-08-09,2545.2,419.0,40.7,9947.0,13.0,0,Yes
12270,4844,2023-10-04,4249.0,482.0,87.0,2690.0,11.0,0,Yes
12271,4844,2022-10-04,3827.93,423.31,98.21,2690.0,16.1,0,Yes
12272,4844,2021-10-04,3297.1,505.62,94.13,2690.0,10.51,0,Yes
12273,4845,2023-09-06,2593.0,269.0,56.0,8007.0,11.0,1,Yes
12274,4845,2022-09-06,2336.04,301.97,54.34,8007.0,14.7,1,Yes
12275,4845,2021-09-06,2036.65,301.6,59.85,8007.0,8.97,0,Yes
12276,4846,2023-11-19,6125.0,507.0,66.0,23553.0,12.0,0,No
12277,4846,2022-11-19,5468.75,544.39,61.91,23553.0,15.19,0,No
12278,4846,2021-11-19,4747.59,447.61,69.45,23553.0,17.66,0,No
12279,4847,2023-09-13,18711.0,1098.0,85.0,12124.0,13.0,1,No
12280,4848,2023-08-15,10793.0,326.0,31.0,8386.0,18.0,1,No
12281,4848,2022-08-15,9146.61,304.28,28.35,8386.0,16.25,1,No
12282,4848,2021-08-15,7868.05,323.44,32.98,8386.0,9.62,0,No
12283,4849,2023-11-06,3595.2,1439.0,59.4,5182.0,15.0,0,Yes
12284,4849,2022-11-06,3126.26,1440.23,64.62,5182.0,18.98,0,Yes
12285,4849,2021-11-06,2627.55,1420.14,58.58,5182.0,8.68,0,Yes
12286,4850,2023-08-16,3067.0,1154.0,54.0,6393.0,19.0,1,No
12287,4850,2022-08-16,2577.31,1180.37,47.53,6393.0,19.53,1,No
12288,4851,2023-09-12,23402.4,1245.0,63.8,2125.0,17.0,1,Yes
12289,4851,2022-09-12,20002.05,1125.87,62.08,2125.0,15.06,1,Yes
12290,4851,2021-09-12,17384.02,1173.36,55.57,2125.0,8.32,0,Yes
12291,4852,2023-07-18,3070.8,661.0,67.1,7508.0,13.0,0,Yes
12292,4852,2022-07-18,2717.52,649.03,68.23,7508.0,18.59,0,Yes
12293,4852,2021-07-18,2291.53,703.41,66.08,7508.0,17.13,0,Yes
12294,4853,2023-10-26,6921.6,671.0,93.5,26493.0,17.0,3,No
12295,4853,2022-10-26,5915.9,733.25,98.95,26493.0,13.85,3,No
12296,4853,2021-10-26,5196.22,680.91,81.35,26493.0,17.69,2,No
12297,4854,2023-07-05,3482.0,585.0,40.0,19788.0,15.0,2,No
12298,4854,2022-07-05,3027.83,526.43,39.89,19788.0,18.4,2,No
12299,4854,2021-07-05,2557.29,595.92,41.7,19788.0,13.34,1,No
12300,4855,2023-08-31,5906.0,556.0,93.0,23888.0,13.0,2,No
12301,4855,2022-08-31,5226.55,500.06,95.16,23888.0,19.12,2,No
12302,4855,2021-08-31,4387.63,584.98,80.84,23888.0,16.79,1,No
12303,4856,2023-11-26,4430.4,469.0,50.6,9256.0,12.0,0,No
12304,4856,2022-11-26,3955.71,439.76,53.93,9256.0,16.38,0,No
12305,4856,2021-11-26,3398.96,447.57,58.18,9256.0,15.78,0,No
12306,4857,2023-08-30,12822.0,607.0,72.6,23457.0,20.0,1,Yes
12307,4857,2022-08-30,10685.0,645.84,63.05,23457.0,11.93,1,Yes
12308,4857,2021-08-30,9546.14,660.68,66.38,23457.0,16.99,0,Yes
12309,4858,2023-10-11,15744.0,174.0,61.6,11879.0,17.0,1,No
12310,4858,2022-10-11,13456.41,164.65,62.81,11879.0,11.24,1,No
12311,4858,2021-10-11,12096.74,198.58,52.76,11879.0,16.22,0,No
12312,4859,2023-08-13,6389.0,141.0,44.0,18767.0,15.0,1,No
12313,4859,2022-08-13,5555.65,155.15,40.77,18767.0,17.51,1,No
12314,4859,2021-08-13,4727.81,149.88,48.59,18767.0,10.71,0,No
12315,4860,2023-09-15,2664.0,1333.0,95.7,18410.0,19.0,1,Yes
12316,4861,2023-12-02,8620.0,1246.0,77.0,23757.0,14.0,2,No
12317,4861,2022-12-02,7561.4,1338.08,71.73,23757.0,10.05,2,No
12318,4861,2021-12-02,6870.88,1352.29,73.99,23757.0,8.45,1,No
12319,4862,2023-10-02,5388.0,648.0,61.6,21833.0,11.0,2,No
12320,4862,2022-10-02,4854.05,744.2,53.3,21833.0,17.74,2,No
12321,4862,2021-10-02,4122.69,632.99,70.27,21833.0,8.4,1,No
12322,4863,2023-07-31,10435.0,884.0,80.0,25800.0,13.0,2,No
12323,4863,2022-07-31,9234.51,860.43,85.77,25800.0,11.59,2,No
12324,4863,2021-07-31,8275.39,798.2,81.48,25800.0,14.62,1,No
12325,4864,2023-09-09,10447.0,796.0,81.0,26458.0,13.0,1,Yes
12326,4864,2022-09-09,9245.13,749.55,79.87,26458.0,17.49,1,Yes
12327,4864,2021-09-09,7868.87,725.82,75.35,26458.0,17.95,0,Yes
12328,4865,2023-07-31,11159.0,1018.0,39.0,19373.0,15.0,0,No
12329,4865,2022-07-31,9703.48,1091.56,34.9,19373.0,15.76,0,No
12330,4865,2021-07-31,8382.41,1129.1,34.49,19373.0,16.53,0,No
12331,4866,2023-08-02,4071.0,1239.0,89.0,12832.0,13.0,0,No
12332,4866,2022-08-02,3602.65,1355.14,86.54,12832.0,16.9,0,No
12333,4866,2021-08-02,3081.83,1359.43,84.24,12832.0,10.76,0,No
12334,4867,2023-08-31,21427.2,1421.0,33.0,9490.0,22.0,1,No
12335,4867,2022-08-31,17563.28,1564.16,36.33,9490.0,15.09,1,No
12336,4868,2023-10-01,10912.8,299.0,62.7,17235.0,12.0,0,Yes
12337,4868,2022-10-01,9743.57,297.59,54.55,17235.0,19.55,0,Yes
12338,4868,2021-10-01,8150.21,259.52,66.48,17235.0,9.88,0,Yes
12339,4869,2023-07-05,6567.6,1225.0,62.7,24668.0,11.0,0,No
12340,4869,2022-07-05,5916.76,1093.76,65.48,24668.0,17.45,0,No
12341,4869,2021-07-05,5037.68,1258.11,68.27,24668.0,14.93,0,No
12342,4870,2023-07-29,19658.0,1176.0,98.0,5220.0,11.0,1,No
12343,4870,2022-07-29,17709.91,1196.55,89.03,5220.0,14.6,1,No
